id,label,year,list,link,countries,primary_concepts,secondary_concepts
element_1162,Music and dance of the merengue in the Dominican Republic,2016,RL,https://ich.unesco.org/en/RL/music-and-dance-of-the-merengue-in-the-dominican-republic-01162,Dominican Republic,Dance; Instrumental music; Performing arts; Urban areas,"Agro-ecosystems; Emotions; Everyday life; Farmers; Instrument making; Islands; Marine, coastal and island areas; Musicology; Orchestras; Poor; Social gathering; Urban spaces; Vocal music"
element_1163,Yoga,2016,RL,https://ich.unesco.org/en/RL/yoga-01163,India,Knowledge and practices concerning nature and the universe; Mind; Physical education; Spiritual knowledge,"Apprenticeship; Food customs; Health; Hygiene; Non-ecosystem specific; Oral tradition; Oral traditions and expressions; Performing arts; Philosophy; Religious practice; Respiratory systems; Social practices, rituals and festive events; Sport; Traditional medicine"
element_1164,"Gada system, an indigenous democratic socio-political system of the Oromo",2016,RL,https://ich.unesco.org/en/RL/gada-system-an-indigenous-democratic-socio-political-system-of-the-oromo-01164,Ethiopia,"Democracy; Governance; Grasslands, savannahs; Social practices, rituals and festive events",Conflict resolution; Decision making; Drylands; Initiation rites; Knowledge and practices concerning nature and the universe; Mountains; Oral tradition; Oral traditions and expressions; Pastoralism; Performing arts; Ruling class; Social systems; Trees; Vocal music; Wedding; Womens rights
element_1165,Chapei Dang Veng,2016,USL,https://ich.unesco.org/en/USL/chapei-dang-veng-01165,Cambodia,Instrumental music; Non-ecosystem specific; Performing arts; Plucked string instruments; Vocal music,"Aged practitioners; Agro-ecosystems; Apprenticeship; Festivals; Few practitioners; Hampered transmission; Improvisation; Insufficient remuneration; Memorization; Oral tradition; Oral traditions and expressions; Orchestras; Poetry; Post-conflict; Religious belief; Repressive policies; Safeguarding practices; Satire; Social inclusion; Social practices, rituals and festive events; Social values; Story telling; Talent; Urban areas; Wedding"
element_1166,Palov culture and tradition,2016,RL,https://ich.unesco.org/en/RL/palov-culture-and-tradition-01166,Uzbekistan,"Food preparation; Non-ecosystem specific; Rice; Social practices, rituals and festive events; Vegetables","Apprenticeship; Ceramic art; Family; Grasslands, savannahs; Hospitality; Instrumental music; Knowledge and practices concerning nature and the universe; Meat; New year; Performing arts; Tea; Traditional craftsmanship; Urban areas; Wedding"
element_1167,Traditional wall-carpet craftsmanship in Romania and the Republic of Moldova,2016,RL,https://ich.unesco.org/en/RL/traditional-wall-carpet-craftsmanship-in-romania-and-the-republic-of-moldova-01167,"Republic of Moldova, Romania",Carpets; Traditional craftsmanship; Weaving,Agro-ecosystems; Animals; Decorative arts; Family; Flowers; Funeral; Furniture; Natural dyes; Pattern; Plants; Spinning; Wedding; Women workers; Wool
element_1169,Regional Centres for Craftsmanship: a strategy for safeguarding the cultural heritage of traditional handicraft,2016,GSP,https://ich.unesco.org/en/BSP/regional-centres-for-craftsmanship-a-strategy-for-safeguarding-the-cultural-heritage-of-traditional-handicraft-01169,Austria,Educational institutions; Handicrafts; Traditional craftsmanship,Apprenticeship; Awards; Cooperatives; Cultural organizations; Exhibitions; Furniture; Hats; Knowledge and practices concerning nature and the universe; Marketing; Painting; Public private partnerships; Regional organizations; Safeguarding practices; Technical skills; Textile arts; Training centres; Weaving; Woodworking
element_1170,Gnawa,2019,RL,https://ich.unesco.org/en/RL/gnawa-01170,Morocco,Slavery; Traditional medicine; Urban areas; Vocal music,"Agro-ecosystems; Costumes; Dance; Festivals; Food preparation; Fraternity; Idiophones; Instrument making; Marine, coastal and island areas; Percussion instruments; String instruments; Trance"
element_1172,Traditional technique of making Airag in Khokhuur and its associated customs,2019,RL,https://ich.unesco.org/en/RL/traditional-technique-of-making-airag-in-khokhuur-and-its-associated-customs-01172,Mongolia,"Fermented beverages; Grasslands, savannahs; Horse; Milk",Animal husbandry; Cow; Dietetics; Food preparation; Handicrafts; Leather; Mountains; Nomads; Offering; Pastoralism; Woodworking
element_1177,Safeguarding of the folk music heritage by the Kodály concept,2016,GSP,https://ich.unesco.org/en/BSP/safeguarding-of-the-folk-music-heritage-by-the-kodaly-concept-01177,Hungary,Music education; Vocal music,Choir singing; Creativity; Cultural organizations; Early childhood education; Emotions; Folk art; Musicology; Nursery schools; Oral traditions and expressions; Performing arts; Polyphonic singing; Pregnancy; Research strategies; Safeguarding practices; Social inclusion; Sound recordings; Teaching methods; Writing (composition)
element_1178,"Bhojpuri folk songs in Mauritius, Geet-Gawai",2016,RL,https://ich.unesco.org/en/RL/bhojpuri-folk-songs-in-mauritius-geet-gawai-01178,Mauritius,"Dance; Instrumental music; Social practices, rituals and festive events; Vocal music; Wedding","Body percussion; Caste; Costumes; Family; Hinduism; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Musical instruments; Oral traditions and expressions; Performing arts; Rice; Rituals; Social inclusion"
element_1181,"Flatbread making and sharing culture: Lavash, Katyrma, Jupka, Yufka",2016,RL,https://ich.unesco.org/en/RL/flatbread-making-and-sharing-culture-lavash-katyrma-jupka-yufka-01181,"Azerbaijan, Iran (Islamic Republic of), Kazakhstan, Kyrgyzstan, Türkiye",Bread; Food preparation; Non-ecosystem specific,"Agriculture; Agro-ecosystems; Birth; Cereals; Family; Food customs; Funeral; Hospitality; Knowledge and practices concerning nature and the universe; Nomads; Oral traditions and expressions; Prosperity ritual; Social practices, rituals and festive events; Urban areas; Veneration of the dead; Wedding"
element_1182,Ritual journeys in La Paz during Alasita,2017,RL,https://ich.unesco.org/en/RL/ritual-journeys-in-la-paz-during-alasita-01182,Bolivia (Plurinational State of),Festivals; Prosperity ritual; Religious practice; Urban areas,"Christianity; Family; Handicrafts; Incense; Mountains; Offering; Religious syncretism; Ritual items; Social inclusion; Social practices, rituals and festive events; Toys; Traditional craftsmanship"
element_1184,"Momoeria, New Year's celebration in eight villages of Kozani area, West Macedonia, Greece",2016,RL,https://ich.unesco.org/en/RL/momoeria-new-year-s-celebration-in-eight-villages-of-kozani-area-west-macedonia-greece-01184,Greece,Dance; New year; Performing arts; Prosperity ritual; Urban areas,"Agro-ecosystems; Audience participation; Choreography; Costumes; Drama; Instrumental music; Masks; Mountains; Oral traditions and expressions; Orthodox Churches; Procession; Ritual purification; Satire; Social practices, rituals and festive events; Traditional craftsmanship; Transvestism"
element_1185,"Rumba in Cuba, a festive combination of music and dances and all the practices associated",2016,RL,https://ich.unesco.org/en/RL/rumba-in-cuba-a-festive-combination-of-music-and-dances-and-all-the-practices-associated-01185,Cuba,"Dance; Instrumental music; Social practices, rituals and festive events; Urban areas; Vocal music","Agro-ecosystems; Audience participation; Body percussion; Emotions; Family; Festivals; Idiophones; Islands; Knowledge and practices concerning nature and the universe; Marine, coastal and island areas; Musicology; Oral traditions and expressions; Percussion instruments; Performing arts; Religious practice; Slavery; Traditional craftsmanship; Working class"
element_1187,Ma'di bowl lyre music and dance,2016,USL,https://ich.unesco.org/en/USL/ma-di-bowl-lyre-music-and-dance-01187,Uganda,"Dance; Grasslands, savannahs; Instrumental music; Plucked string instruments; Social practices, rituals and festive events; Vocal music",Agricultural ritual; Agro-ecosystems; Animal products; Clans; Conflict resolution; Conflicts; Degraded ecosystem; Disrespect; Emotions; Endangered species; Family; Food preparation; Forests; Funeral; Halted transmission; Instrument making; Loss of significance; Material shortage; New pastimes; Oral history; Performing arts; Rapid sociocultural change; Reduced practice; Rituals; Rural-urban migration; Technical skills; Traditional craftsmanship; Trees; Veneration of the dead; Wedding
element_1188,"Dolma making and sharing tradition, a marker of cultural identity",2017,RL,https://ich.unesco.org/en/RL/dolma-making-and-sharing-tradition-a-marker-of-cultural-identity-01188,Azerbaijan,Food preparation; Meat; Non-ecosystem specific; Rice,"Agro-ecosystems; Food customs; Gender division of labour; Hospitality; Knowledge and practices concerning nature and the universe; Mountains; Plant resources; Social gathering; Social practices, rituals and festive events; Technical skills; Urban areas; Vegetables"
element_1189,"Tahteeb, stick game",2016,RL,https://ich.unesco.org/en/RL/tahteeb-stick-game-01189,Egypt,"Drylands; Games; Social practices, rituals and festive events; Sports competitions",Agro-ecosystems; Apprenticeship; Cane; Choreography; Family; Friendship; Instrumental music; Martial arts; Moral values; Percussion instruments; Performing arts; Performing arts; Stick; Urban areas; Woodwind instruments
element_1190,"Yalli (Kochari, Tenzere), traditional group dances of Nakhchivan",2018,USL,https://ich.unesco.org/en/USL/yalli-kochari-tenzere-traditional-group-dances-of-nakhchivan-01190,Azerbaijan,Agro-ecosystems; Dance; Instrumental music; Vocal music,"Animals; Birds; Choreography; Conflicts; Costumes; Drylands; Festivals; Few practitioners; Games; Loss of significance; Mountains; Oral traditions and expressions; Pantomime; Pastoralism; Percussion instruments; Performing arts; Reduced practice; Reduced repertoire; Rural-urban migration; Social practices, rituals and festive events; Talent; Theatrification; Woodwind instruments"
element_1191,"Oshi Palav, a traditional meal and its social and cultural contexts in Tajikistan",2016,RL,https://ich.unesco.org/en/RL/oshi-palav-a-traditional-meal-and-its-social-and-cultural-contexts-in-tajikistan-01191,Tajikistan,"Food preparation; Non-ecosystem specific; Rice; Social practices, rituals and festive events","Apprenticeship; Conflict resolution; Folk literature; Friendship; Grasslands, savannahs; Hospitality; Instrumental music; Meat; Mountains; Oral traditions and expressions; Performing arts; Rituals; Socio-cultural practices; Traditional craftsmanship; Vegetables"
element_1194,Cossack’s songs of Dnipropetrovsk Region,2016,USL,https://ich.unesco.org/en/USL/cossack-s-songs-of-dnipropetrovsk-region-01194,Ukraine,"Grasslands, savannahs; Performing arts; Polyphonic singing; Vocal music",Aged practitioners; Agro-ecosystems; Arduous training; Armed forces; Diminishing participation; Diminishing youth interest; Family; Food customs; Halted transmission; Loss of significance; Mass media; Nonformal education; Oral history; Reduced repertoire; Talent; War
element_1196,"Alardah Alnajdiyah, dance, drumming and poetry in Saudi Arabia",2015,RL,https://ich.unesco.org/en/RL/alardah-alnajdiyah-dance-drumming-and-poetry-in-saudi-arabia-01196,Saudi Arabia,Dance; Drylands; Percussion instruments; Vocal music,"Bladed weapons; Choir singing; Choreography; Costumes; Genealogy; Instrumental music; Oral traditions and expressions; Performing arts; Poetry; Religious practice; Social gathering; Social practices, rituals and festive events; Traditional craftsmanship; Urban areas; Wedding"
element_1197,"Pinisi, art of boatbuilding in South Sulawesi",2017,RL,https://ich.unesco.org/en/RL/pinisi-art-of-boatbuilding-in-south-sulawesi-01197,Indonesia,Shipbuilding; Technical skills; Traditional craftsmanship,"Apprenticeship; Carpentry; Economic resources; Handicrafts; Marine, coastal and island areas; Navigation; Nonformal education; Oral traditions and expressions; Sailing; Sea fishing; Social practices, rituals and festive events; Trees; Wood; Woodworking"
